,value
14699,3.4125000000000227
14700,3.6000000000000227
14701,4.062500000000022
14702,4.925000000000022
14703,5.675000000000022
14704,6.650000000000022
14705,7.937500000000021
14706,9.57500000000002
14707,10.67500000000002
14708,11.52500000000002
14709,11.55000000000002
14710,11.18750000000002
14711,10.47500000000002
14712,9.500000000000018
14713,8.125000000000018
14714,6.350000000000017
14715,5.050000000000018
14716,4.050000000000018
14717,3.7500000000000178
14718,3.4375000000000178
14719,3.287500000000018
14720,3.4625000000000177
14721,3.5125000000000175
14722,3.5750000000000175
14723,3.6375000000000175
14724,3.8000000000000176
14725,3.8125000000000178
14726,4.500000000000018
14727,5.475000000000017
14728,6.525000000000017
14729,7.812500000000017
14730,9.112500000000018
14731,9.975000000000017
14732,10.362500000000017
14733,10.500000000000016
14734,9.737500000000017
14735,8.787500000000016
14736,7.7250000000000165
14737,6.462500000000016
14738,5.175000000000017
14739,4.275000000000016
14740,3.687500000000016
14741,3.3625000000000163
14742,3.287500000000016
14743,3.3875000000000157
14744,3.237500000000016
14745,3.1625000000000156
14746,6.912500000000016
14747,7.075000000000016
14748,7.337500000000016
14749,7.825000000000015
14750,8.562500000000014
14751,9.562500000000014
14752,10.975000000000014
14753,12.850000000000014
14754,10.987500000000013
14755,11.925000000000013
14756,12.350000000000012
14757,12.012500000000014
14758,11.387500000000014
14759,10.337500000000015
14760,9.000000000000014
14761,7.212500000000015
14762,6.125000000000014
14763,5.175000000000015
14764,4.475000000000016
14765,4.325000000000016
14766,4.250000000000017
14767,4.1000000000000165
14768,4.050000000000017
14769,3.8250000000000166
14770,2.9125000000000165
14771,2.687500000000017
14772,2.675000000000017
14773,2.8875000000000175
14774,3.1875000000000173
14775,3.8000000000000176
14776,4.200000000000018
14777,4.887500000000018
14778,5.400000000000018
14779,5.875000000000019
14780,6.387500000000019
14781,6.425000000000019
14782,6.012500000000019
14783,5.625000000000019
14784,5.312500000000019
14785,4.812500000000019
14786,4.312500000000019
14787,3.825000000000019
14788,3.237500000000019
14789,2.875000000000019
14790,2.862500000000019
14791,2.575000000000019
14792,2.4000000000000186
14793,2.2750000000000186
14794,2.2875000000000187
14795,2.2500000000000187
14796,2.825000000000019
14797,3.2500000000000187
14798,3.925000000000019
14799,5.087500000000019
14800,6.262500000000019
14801,6.950000000000019
14802,7.225000000000019
14803,7.462500000000019
14804,7.337500000000019
14805,7.250000000000019
14806,6.537500000000018
14807,5.512500000000019
14808,4.350000000000018
14809,3.587500000000018
14810,3.2625000000000184
14811,2.9875000000000185
14812,2.5625000000000187
14813,2.3125000000000187
14814,2.362500000000019
14815,2.300000000000019
14816,2.3500000000000187
14817,2.3375000000000186
14818,2.4250000000000185
14819,2.775000000000018
14820,3.2875000000000183
14821,3.712500000000018
14822,4.025000000000018
14823,4.375000000000018
14824,4.650000000000017
14825,5.2875000000000165
14826,5.450000000000017
14827,5.662500000000017
14828,5.237500000000018
14829,4.787500000000017
14830,4.575000000000018
14831,4.250000000000018
14832,4.125000000000018
14833,3.5750000000000175
14834,3.512500000000017
14835,2.9750000000000174
14836,2.8875000000000175
14837,2.9625000000000172
14838,2.787500000000017
14839,2.887500000000017
14840,2.6875000000000173
14841,2.8875000000000175
14842,3.0375000000000174
14843,3.3250000000000175
14844,3.7625000000000175
14845,4.262500000000018
14846,5.075000000000017
14847,5.737500000000017
14848,6.912500000000017
14849,8.337500000000018
14850,8.937500000000018
14851,9.337500000000018
14852,9.337500000000018
14853,9.137500000000017
14854,8.512500000000017
14855,7.7875000000000165
14856,6.812500000000016
14857,5.312500000000016
14858,4.425000000000016
14859,3.8625000000000154
14860,3.400000000000015
14861,3.025000000000015
14862,2.912500000000015
14863,2.775000000000015
14864,2.4875000000000154
14865,2.3500000000000156
14866,2.9375000000000155
14867,3.3375000000000155
14868,3.875000000000015
14869,4.750000000000016
14870,5.212500000000016
14871,5.3500000000000165
14872,5.962500000000016
14873,6.862500000000017
14874,7.100000000000016
14875,7.075000000000015
14876,6.700000000000015
14877,5.962500000000015
14878,5.550000000000015
14879,5.687500000000015
14880,5.237500000000015
14881,4.475000000000015
14882,3.7750000000000146
14883,3.2250000000000143
14884,3.062500000000014
14885,2.937500000000014
14886,2.962500000000014
14887,2.812500000000014
14888,2.9750000000000143
14889,2.8625000000000145
14890,2.6750000000000145
14891,2.8625000000000145
14892,3.4500000000000144
14893,4.225000000000015
14894,4.687500000000015
14895,5.475000000000016
14896,5.812500000000015
14897,6.575000000000015
14898,7.6500000000000155
14899,8.350000000000016
14900,8.212500000000015
14901,7.737500000000014
14902,7.725000000000015
14903,6.875000000000016
14904,6.325000000000016
14905,5.525000000000016
14906,4.525000000000016
14907,3.6750000000000167
14908,3.3375000000000163
14909,3.0875000000000163
14910,2.5500000000000163
14911,2.5625000000000164
14912,2.6125000000000163
14913,2.5875000000000163
14914,2.562500000000016
14915,2.7375000000000163
14916,3.2750000000000163
14917,3.8875000000000166
14918,4.550000000000017
14919,5.187500000000017
14920,5.487500000000017
14921,6.562500000000017
14922,7.750000000000017
14923,8.387500000000017
14924,8.425000000000017
14925,7.800000000000017
14926,7.200000000000017
14927,6.525000000000016
14928,6.175000000000017
14929,5.175000000000017
14930,4.050000000000017
14931,3.3875000000000166
14932,2.7375000000000167
14933,2.850000000000017
14934,2.700000000000017
14935,2.800000000000017
14936,2.8125000000000173
14937,3.137500000000017
14938,3.325000000000017
14939,3.3750000000000173
14940,3.8125000000000173
14941,4.012500000000017
14942,4.575000000000017
14943,4.8500000000000165
14944,4.9750000000000165
14945,4.987500000000016
14946,5.325000000000016
14947,5.712500000000016
14948,5.462500000000016
14949,5.200000000000016
14950,4.775000000000016
14951,4.3500000000000165
14952,4.187500000000016
14953,3.8875000000000157
14954,3.4000000000000155
14955,3.0125000000000153
14956,2.900000000000015
14957,2.8125000000000147
14958,2.7625000000000144
14959,2.8125000000000147
14960,2.8250000000000144
14961,2.8875000000000144
14962,2.9750000000000143
14963,2.987500000000014
14964,3.5125000000000144
14965,4.150000000000015
14966,4.650000000000015
14967,5.625000000000015
14968,6.200000000000015
14969,6.362500000000016
14970,6.475000000000016
14971,6.450000000000016
14972,6.037500000000016
14973,5.350000000000016
14974,5.012500000000015
14975,4.050000000000015
14976,3.6000000000000147
14977,3.3500000000000147
14978,3.0250000000000146
14979,2.7875000000000147
14980,2.5875000000000146
14981,2.7375000000000145
14982,2.6250000000000147
14983,2.7500000000000147
14984,2.675000000000015
14985,2.662500000000015
14986,2.7375000000000154
14987,2.937500000000015
14988,3.312500000000015
14989,4.300000000000015
14990,5.362500000000015
14991,6.287500000000015
14992,6.9000000000000155
14993,8.137500000000017
14994,9.087500000000018
14995,9.950000000000017
14996,10.062500000000016
14997,9.475000000000017
14998,8.512500000000019
14999,7.637500000000019
15000,6.9875000000000185
15001,5.7375000000000185
15002,4.837500000000019
15003,3.937500000000019
15004,3.512500000000019
15005,3.012500000000019
15006,2.862500000000019
15007,2.6625000000000187
15008,2.675000000000019
15009,2.7250000000000187
15010,2.650000000000019
15011,2.737500000000019
15012,3.087500000000019
15013,3.587500000000019
15014,3.812500000000019
15015,3.9750000000000196
15016,4.162500000000019
15017,4.225000000000019
15018,4.612500000000019
15019,5.10000000000002
15020,4.95000000000002
15021,4.63750000000002
15022,4.487500000000019
15023,4.3750000000000195
15024,4.20000000000002
15025,4.16250000000002
15026,3.75000000000002
15027,3.1000000000000196
15028,2.9375000000000195
15029,2.92500000000002
15030,2.77500000000002
15031,2.96250000000002
15032,3.00000000000002
15033,2.9500000000000197
15034,3.37500000000002
15035,4.48750000000002
15036,5.450000000000021
15037,6.687500000000021
15038,8.262500000000022
15039,9.200000000000022
15040,9.987500000000022
15041,10.462500000000022
15042,10.487500000000022
15043,9.650000000000022
15044,8.837500000000022
15045,8.437500000000021
15046,8.087500000000022
15047,8.237500000000022
15048,8.162500000000023
15049,8.187500000000023
15050,7.925000000000024
15051,8.025000000000023
15052,8.112500000000024
15053,7.2750000000000234
15054,6.237500000000024
15055,5.4000000000000234
15056,4.750000000000023
15057,4.475000000000023
15058,4.400000000000023
15059,4.550000000000023
15060,4.862500000000023
15061,5.300000000000023
15062,5.862500000000023
15063,6.012500000000022
15064,6.275000000000023
15065,6.850000000000023
15066,7.950000000000022
15067,8.850000000000023
15068,9.425000000000022
15069,9.512500000000022
15070,8.787500000000023
15071,8.237500000000024
15072,7.837500000000024
15073,7.112500000000025
15074,5.9750000000000245
15075,4.812500000000025
15076,3.8625000000000247
15077,3.262500000000025
15078,3.300000000000025
15079,3.1875000000000253
15080,3.1500000000000257
15081,3.1500000000000257
15082,3.2000000000000255
15083,3.1750000000000256
15084,3.4250000000000256
15085,4.375000000000025
15086,5.575000000000025
15087,6.4125000000000245
15088,7.087500000000024
15089,7.575000000000025
15090,8.425000000000024
15091,9.100000000000023
15092,9.200000000000022
15093,8.825000000000022
15094,7.862500000000022
15095,7.125000000000021
15096,6.562500000000021
15097,5.937500000000021
15098,5.000000000000021
15099,4.150000000000022
15100,3.5000000000000218
15101,3.0500000000000216
15102,2.8250000000000215
15103,2.9625000000000212
15104,3.075000000000021
15105,3.262500000000021
15106,3.637500000000021
15107,3.737500000000021
15108,4.225000000000021
15109,4.512500000000021
15110,5.33750000000002
15111,6.26250000000002
15112,6.88750000000002
15113,7.5625000000000195
15114,8.425000000000018
15115,9.43750000000002
15116,9.637500000000019
15117,9.175000000000018
15118,8.337500000000018
15119,7.250000000000018
15120,6.525000000000018
15121,5.725000000000018
15122,4.600000000000018
15123,3.4250000000000185
15124,2.8500000000000183
15125,2.837500000000018
15126,2.9375000000000178
15127,2.9375000000000178
15128,2.8250000000000175
15129,2.8875000000000175
15130,3.0625000000000173
15131,3.4000000000000172
15132,4.075000000000018
15133,4.712500000000017
15134,5.775000000000017
15135,7.075000000000017
15136,7.925000000000017
15137,8.762500000000017
15138,9.812500000000018
15139,10.587500000000018
15140,10.087500000000018
15141,9.575000000000019
15142,8.612500000000018
15143,7.625000000000018
15144,7.012500000000017
15145,6.375000000000017
15146,5.087500000000017
15147,4.100000000000017
15148,3.862500000000017
15149,3.850000000000017
15150,3.7000000000000175
15151,3.5500000000000176
15152,3.387500000000018
15153,3.1500000000000177
15154,3.3875000000000175
15155,3.6250000000000178
15156,4.150000000000018
15157,4.575000000000018
15158,5.087500000000018
15159,5.8000000000000185
15160,7.275000000000019
15161,8.962500000000018
15162,10.087500000000018
15163,11.200000000000017
15164,11.050000000000018
15165,10.675000000000018
15166,10.325000000000019
15167,9.512500000000019
15168,8.200000000000019
15169,6.487500000000019
15170,5.07500000000002
15171,3.68750000000002
15172,3.4250000000000203
15173,3.28750000000002
15174,3.11250000000002
15175,3.0625000000000195
15176,2.8875000000000197
15177,3.0750000000000197
15178,3.27500000000002
15179,3.53750000000002
15180,4.23750000000002
15181,4.97500000000002
15182,5.70000000000002
15183,6.5000000000000195
15184,7.450000000000019
15185,8.625000000000018
15186,10.600000000000017
15187,11.937500000000018
15188,11.350000000000017
15189,10.625000000000018
15190,10.125000000000018
15191,9.462500000000018
15192,8.612500000000018
15193,7.225000000000018
15194,5.187500000000018
15195,3.6125000000000176
15196,3.4375000000000178
15197,3.412500000000018
15198,3.225000000000018
15199,3.200000000000018
15200,3.175000000000018
15201,3.262500000000018
15202,3.3375000000000177
15203,3.6625000000000183
15204,4.212500000000019
15205,5.037500000000019
15206,6.225000000000019
15207,6.787500000000019
15208,7.7500000000000195
15209,8.58750000000002
15210,8.90000000000002
15211,9.07500000000002
15212,9.26250000000002
15213,8.78750000000002
15214,7.662500000000019
15215,7.112500000000019
15216,6.150000000000019
15217,5.350000000000019
15218,4.962500000000019
15219,4.475000000000019
15220,3.7875000000000196
15221,3.5125000000000197
15222,3.43750000000002
15223,3.32500000000002
15224,3.31250000000002
15225,3.20000000000002
15226,3.08750000000002
15227,3.35000000000002
15228,3.87500000000002
15229,4.68750000000002
15230,5.36250000000002
15231,5.975000000000021
15232,6.725000000000021
15233,7.9500000000000215
15234,8.475000000000021
15235,8.812500000000021
15236,8.96250000000002
15237,8.325000000000019
15238,7.8000000000000185
15239,7.137500000000019
15240,6.4250000000000185
15241,5.337500000000019
15242,4.850000000000019
15243,4.225000000000019
15244,3.5500000000000194
15245,3.4750000000000196
15246,3.4250000000000194
15247,3.4750000000000196
15248,3.4500000000000197
15249,3.36250000000002
15250,3.30000000000002
15251,3.33750000000002
15252,3.88750000000002
15253,4.77500000000002
15254,5.60000000000002
15255,6.475000000000021
15256,6.900000000000022
15257,7.187500000000021
15258,7.562500000000021
15259,8.137500000000022
15260,8.350000000000023
15261,7.562500000000023
15262,6.750000000000023
15263,5.825000000000022
15264,5.462500000000022
15265,5.300000000000022
15266,4.925000000000022
15267,4.237500000000022
15268,3.450000000000022
15269,3.162500000000022
15270,3.175000000000022
15271,3.375000000000022
15272,3.525000000000022
15273,3.4125000000000223
15274,3.500000000000022
15275,3.5375000000000223
15276,3.625000000000022
15277,3.825000000000022
15278,3.800000000000022
15279,3.925000000000022
15280,3.5750000000000224
15281,3.487500000000022
15282,3.375000000000022
15283,3.250000000000022
15284,3.1375000000000224
15285,3.1625000000000223
15286,3.1000000000000223
15287,2.987500000000022
15288,3.112500000000022
15289,3.187500000000022
15290,3.250000000000022
15291,3.312500000000022
15292,3.325000000000022
15293,3.1250000000000218
15294,3.0000000000000218
15295,2.812500000000022
15296,2.8625000000000225
15297,2.8000000000000225
15298,2.7625000000000224
15299,2.9750000000000223
15300,3.2000000000000224
15301,3.4375000000000226
15302,4.137500000000023
15303,5.287500000000024
15304,6.4625000000000234
15305,7.6500000000000234
15306,8.475000000000023
15307,8.987500000000022
15308,9.562500000000021
15309,9.512500000000022
15310,8.925000000000022
15311,7.862500000000022
15312,6.600000000000023
15313,5.362500000000023
15314,4.450000000000022
15315,3.775000000000022
15316,3.012500000000022
15317,2.8375000000000217
15318,2.7375000000000216
15319,2.6750000000000216
15320,2.637500000000022
15321,2.662500000000022
15322,3.075000000000022
15323,3.675000000000022
15324,4.475000000000022
15325,5.500000000000021
15326,6.8875000000000215
15327,8.012500000000022
15328,9.062500000000023
15329,10.087500000000023
15330,10.612500000000024
15331,10.675000000000024
15332,10.337500000000025
15333,9.300000000000026
15334,8.137500000000026
15335,7.100000000000026
15336,6.125000000000027
15337,5.225000000000026
15338,4.475000000000026
15339,3.862500000000026
15340,3.325000000000026
15341,3.2250000000000263
15342,3.000000000000026
15343,2.775000000000026
15344,2.6375000000000264
15345,2.6750000000000265
15346,2.7500000000000266
15347,2.9125000000000267
15348,3.4000000000000266
15349,3.9250000000000265
15350,4.5500000000000265
15351,5.675000000000026
15352,7.200000000000025
15353,8.050000000000026
15354,9.075000000000026
15355,8.850000000000026
15356,8.350000000000026
15357,7.950000000000026
15358,7.375000000000027
15359,6.350000000000026
15360,4.975000000000026
15361,3.9375000000000266
15362,2.675000000000027
15363,2.6875000000000266
15364,2.6875000000000266
15365,2.5375000000000263
15366,2.4750000000000263
15367,2.4250000000000265
15368,2.4625000000000266
15369,2.5125000000000264
15370,2.5750000000000264
15371,2.6750000000000265
15372,2.7250000000000263
15373,3.2250000000000263
15374,3.6625000000000263
15375,4.525000000000026
15376,5.025000000000026
15377,6.300000000000026
15378,7.287500000000025
15379,7.812500000000025
15380,7.875000000000026
15381,7.687500000000026
15382,7.387500000000025
15383,6.650000000000025
15384,6.262500000000025
15385,5.0375000000000245
15386,4.087500000000024
15387,3.4250000000000247
15388,3.275000000000025
15389,3.062500000000025
15390,3.000000000000025
15391,2.937500000000025
15392,2.687500000000025
15393,6.412500000000025
15394,6.512500000000025
15395,6.825000000000025
15396,7.512500000000025
15397,8.125000000000025
15398,8.612500000000026
15399,9.050000000000026
15400,9.450000000000026
15401,6.575000000000026
15402,7.1125000000000265
15403,6.975000000000026
15404,6.625000000000026
15405,6.187500000000026
15406,5.912500000000026
15407,5.650000000000026
15408,5.287500000000025
15409,4.500000000000025
15410,3.9000000000000243
15411,3.8000000000000247
15412,3.700000000000025
15413,3.6625000000000245
15414,3.400000000000025
15415,3.2000000000000246
15416,3.0750000000000246
15417,2.9500000000000246
15418,2.9000000000000243
15419,3.0250000000000243
15420,2.9125000000000245
15421,3.1375000000000246
15422,3.6000000000000245
15423,4.300000000000025
15424,5.062500000000025
15425,5.775000000000025
15426,6.162500000000025
15427,6.862500000000026
15428,7.325000000000025
15429,7.412500000000025
15430,7.350000000000026
15431,6.712500000000026
15432,6.100000000000026
15433,5.450000000000026
15434,5.062500000000026
15435,4.450000000000026
15436,4.125000000000026
15437,3.850000000000026
15438,3.475000000000026
15439,3.325000000000026
15440,3.237500000000026
15441,3.187500000000026
15442,3.1500000000000266
15443,2.8750000000000266
15444,2.8250000000000264
15445,2.8625000000000265
15446,3.3250000000000264
15447,3.875000000000026
15448,4.125000000000027
15449,4.825000000000027
15450,6.500000000000027
15451,7.887500000000026
15452,8.575000000000026
15453,8.812500000000025
15454,8.425000000000026
15455,7.962500000000026
15456,7.825000000000026
15457,7.1125000000000265
15458,5.412500000000026
15459,4.050000000000026
15460,3.2375000000000256
15461,2.8000000000000256
15462,2.8000000000000256
15463,2.7750000000000257
15464,2.7750000000000257
15465,2.8750000000000258
15466,2.887500000000026
15467,4.375000000000026
15468,4.875000000000026
15469,5.550000000000026
15470,6.100000000000025
15471,6.987500000000026
15472,7.837500000000025
15473,8.487500000000026
15474,9.775000000000025
15475,9.375000000000025
15476,9.387500000000024
15477,9.300000000000024
15478,8.812500000000025
15479,8.125000000000025
15480,7.4750000000000245
15481,6.837500000000024
15482,5.562500000000025
15483,4.437500000000025
15484,3.9125000000000245
15485,3.387500000000024
15486,3.2875000000000245
15487,3.3250000000000246
15488,3.1125000000000247
15489,3.1750000000000247
15490,3.4000000000000243
15491,3.4000000000000243
15492,3.8875000000000246
15493,4.2875000000000245
15494,4.7875000000000245
15495,5.300000000000025
15496,7.062500000000024
15497,8.587500000000025
15498,9.300000000000024
15499,10.175000000000024
15500,9.837500000000023
15501,9.475000000000023
15502,8.937500000000023
15503,8.262500000000022
15504,6.425000000000022
15505,5.012500000000022
15506,4.125000000000022
15507,3.2750000000000217
15508,3.2125000000000217
15509,3.0125000000000215
15510,2.9750000000000214
15511,3.1000000000000214
15512,3.2625000000000215
15513,3.0875000000000217
15514,3.0625000000000218
15515,3.1875000000000218
15516,3.2375000000000216
15517,3.5750000000000215
15518,4.062500000000021
15519,4.687500000000021
15520,6.150000000000022
15521,6.975000000000022
15522,8.362500000000022
15523,8.712500000000022
15524,8.500000000000021
15525,8.26250000000002
15526,7.81250000000002
15527,7.062500000000021
15528,5.487500000000021
15529,4.6375000000000215
15530,3.287500000000022
15531,2.812500000000022
15532,2.9500000000000224
15533,2.9750000000000223
15534,2.987500000000022
15535,3.050000000000022
15536,3.000000000000022
15537,3.250000000000022
15538,3.150000000000022
15539,10.975000000000023
15540,11.450000000000022
15541,12.212500000000022
15542,13.17500000000002
15543,13.975000000000021
15544,14.337500000000022
15545,14.437500000000023
15546,14.712500000000023
15547,7.075000000000022
15548,6.762500000000022
15549,6.250000000000022
15550,5.312500000000022
15551,4.537500000000023
15552,4.100000000000023
15553,3.8250000000000233
15554,3.6500000000000234
15555,3.475000000000023
15556,3.4750000000000227
15557,3.2875000000000227
15558,3.1375000000000224
15559,3.0750000000000224
15560,3.1625000000000227
15561,3.012500000000023
15562,3.0500000000000225
15563,3.3875000000000224
15564,3.675000000000022
15565,4.250000000000022
15566,5.425000000000023
15567,6.537500000000023
15568,7.562500000000022
15569,8.550000000000022
15570,9.500000000000021
15571,10.300000000000022
15572,10.07500000000002
15573,9.51250000000002
15574,8.57500000000002
15575,7.68750000000002
15576,6.750000000000021
15577,5.975000000000022
15578,4.9500000000000215
15579,3.737500000000021
15580,3.425000000000021
15581,3.375000000000021
15582,3.275000000000021
15583,3.0125000000000206
15584,2.9750000000000205
15585,2.9250000000000207
15586,2.962500000000021
15587,3.3250000000000206
15588,4.05000000000002
15589,4.95000000000002
15590,6.02500000000002
15591,7.050000000000019
15592,8.03750000000002
15593,8.85000000000002
15594,9.73750000000002
15595,10.27500000000002
15596,10.33750000000002
15597,10.02500000000002
15598,9.225000000000021
15599,8.21250000000002
15600,7.22500000000002
15601,6.3125000000000195
15602,5.387500000000019
15603,4.600000000000019
15604,3.775000000000019
15605,3.1875000000000195
15606,2.9500000000000197
15607,3.0375000000000196
15608,2.98750000000002
15609,2.90000000000002
15610,3.02500000000002
15611,3.36250000000002
15612,4.08750000000002
15613,4.7500000000000195
15614,5.4375000000000195
15615,6.02500000000002
15616,6.95000000000002
15617,7.825000000000021
15618,8.23750000000002
15619,8.075000000000019
15620,7.537500000000018
15621,6.950000000000019
15622,6.262500000000019
15623,5.512500000000019
15624,4.650000000000019
15625,3.8250000000000193
15626,3.2500000000000187
15627,3.150000000000019
15628,3.000000000000019
15629,2.825000000000019
15630,3.0000000000000187
15631,3.0250000000000186
15632,2.9000000000000186
15633,2.8125000000000187
15634,2.9750000000000187
15635,3.1625000000000187
15636,3.5625000000000187
15637,4.350000000000018
15638,5.187500000000018
15639,6.262500000000018
15640,7.500000000000018
15641,8.600000000000017
15642,9.225000000000017
15643,9.537500000000017
15644,9.725000000000017
15645,9.300000000000017
15646,8.637500000000015
15647,7.650000000000015
15648,6.700000000000015
15649,5.787500000000016
15650,5.100000000000016
15651,4.412500000000016
15652,3.8750000000000155
15653,3.7500000000000155
15654,3.3375000000000155
15655,3.412500000000015
15656,3.187500000000015
15657,3.112500000000015
15658,3.0000000000000147
15659,3.1625000000000147
15660,3.2875000000000147
15661,3.2750000000000146
15662,3.6625000000000143
15663,4.550000000000014
15664,5.750000000000013
15665,7.587500000000014
15666,8.712500000000013
15667,8.800000000000013
15668,8.825000000000014
15669,9.062500000000012
15670,9.000000000000012
15671,8.050000000000013
15672,6.8875000000000135
15673,5.062500000000013
15674,4.025000000000014
15675,3.950000000000014
15676,3.825000000000014
15677,3.5000000000000133
15678,3.1875000000000133
15679,3.1250000000000133
15680,3.2625000000000135
15681,3.1750000000000136
15682,3.0750000000000135
15683,2.9375000000000138
15684,2.9375000000000138
15685,3.1375000000000135
15686,3.725000000000014
15687,4.425000000000013
15688,5.187500000000013
15689,5.987500000000013
15690,7.362500000000013
15691,8.125000000000014
15692,8.837500000000015
15693,8.862500000000015
15694,8.462500000000016
15695,7.737500000000017
15696,6.775000000000017
15697,6.150000000000018
15698,4.950000000000019
15699,4.3125000000000195
15700,3.5750000000000197
15701,3.3250000000000197
15702,3.22500000000002
15703,3.35000000000002
15704,3.35000000000002
15705,3.22500000000002
15706,3.06250000000002
15707,3.0375000000000196
15708,3.1250000000000195
15709,3.4625000000000195
15710,4.38750000000002
15711,5.100000000000019
15712,6.425000000000019
15713,8.18750000000002
15714,9.53750000000002
15715,10.66250000000002
15716,11.25000000000002
15717,11.262500000000019
15718,10.43750000000002
15719,9.71250000000002
15720,8.53750000000002
15721,6.7500000000000195
15722,5.387500000000019
15723,4.200000000000019
15724,3.525000000000019
15725,3.137500000000019
15726,2.825000000000019
15727,2.762500000000019
15728,2.6500000000000186
15729,2.9000000000000186
15730,3.1375000000000184
15731,3.3500000000000183
15732,3.500000000000018
15733,3.6875000000000178
15734,4.112500000000018
15735,4.200000000000018
15736,4.400000000000017
15737,4.262500000000017
15738,4.275000000000016
15739,4.062500000000016
15740,4.350000000000016
15741,4.2750000000000155
15742,4.125000000000016
15743,4.225000000000016
15744,3.962500000000016
15745,3.800000000000016
15746,3.5000000000000155
15747,3.400000000000016
15748,2.912500000000016
15749,2.6250000000000164
15750,2.4875000000000167
15751,2.3375000000000163
15752,2.4125000000000165
15753,2.5250000000000163
15754,2.6375000000000166
15755,2.9000000000000163
15756,3.125000000000016
15757,3.937500000000016
15758,4.200000000000016
15759,4.3375000000000155
15760,4.637500000000016
15761,5.112500000000016
15762,6.037500000000016
15763,6.387500000000015
15764,6.350000000000016
15765,6.037500000000016
15766,6.112500000000016
15767,5.962500000000016
15768,5.862500000000016
15769,5.400000000000016
15770,4.575000000000017
15771,4.087500000000017
15772,3.9125000000000174
15773,3.6000000000000174
15774,3.2750000000000177
15775,3.3875000000000175
15776,3.325000000000017
15777,3.412500000000017
15778,3.250000000000017
15779,3.212500000000017
15780,3.437500000000017
15781,3.937500000000017
15782,4.400000000000016
15783,4.712500000000016
15784,5.4125000000000165
15785,5.675000000000017
15786,6.325000000000017
15787,6.900000000000017
15788,7.325000000000017
15789,6.9750000000000165
15790,6.6625000000000165
15791,6.300000000000017
15792,5.4750000000000165
15793,5.125000000000017
15794,4.6000000000000165
15795,4.087500000000016
15796,3.4250000000000167
15797,3.2375000000000167
15798,3.025000000000017
15799,2.9750000000000165
15800,3.000000000000017
15801,3.000000000000017
15802,3.0750000000000166
15803,3.4875000000000163
15804,4.125000000000016
15805,5.687500000000016
15806,7.550000000000016
15807,9.587500000000015
15808,11.400000000000016
15809,13.100000000000017
15810,14.212500000000016
15811,15.012500000000017
15812,16.05000000000002
15813,15.850000000000017
15814,15.062500000000018
15815,13.237500000000018
15816,11.750000000000018
15817,10.187500000000018
15818,9.162500000000017
15819,8.187500000000018
15820,6.650000000000018
15821,5.512500000000019
15822,4.900000000000018
15823,5.075000000000018
15824,5.050000000000018
15825,5.000000000000017
15826,5.437500000000017
15827,5.8500000000000165
15828,6.375000000000016
15829,6.850000000000016
15830,7.337500000000016
15831,7.662500000000017
15832,8.450000000000017
15833,9.712500000000018
15834,9.800000000000018
15835,9.550000000000018
15836,9.387500000000017
15837,9.037500000000016
15838,8.262500000000015
15839,7.5875000000000155
15840,6.537500000000016
15841,5.312500000000016
15842,4.475000000000016
15843,4.012500000000015
15844,3.5125000000000153
15845,3.175000000000015
15846,2.9750000000000147
15847,2.800000000000015
15848,2.737500000000015
15849,2.7125000000000146
15850,2.750000000000014
15851,2.9125000000000143
15852,3.275000000000014
15853,4.012500000000014
15854,4.762500000000014
15855,5.650000000000014
15856,6.087500000000014
15857,7.512500000000014
15858,9.712500000000013
15859,10.825000000000014
15860,11.125000000000014
15861,10.525000000000015
15862,9.787500000000014
15863,8.987500000000013
15864,8.637500000000012
15865,7.075000000000012
15866,4.850000000000012
15867,3.587500000000012
15868,3.0125000000000117
15869,2.775000000000012
15870,2.7625000000000117
15871,2.6625000000000116
15872,2.4875000000000114
15873,2.3625000000000114
15874,2.5500000000000114
15875,2.8500000000000116
15876,3.2875000000000116
15877,4.150000000000012
15878,4.750000000000012
15879,5.262500000000013
15880,6.812500000000012
15881,8.125000000000012
15882,10.175000000000013
15883,11.125000000000014
15884,11.025000000000015
15885,10.412500000000014
15886,10.000000000000014
15887,9.762500000000015
15888,8.325000000000015
15889,7.137500000000015
15890,5.512500000000014
15891,4.712500000000015
15892,4.750000000000014
15893,4.725000000000014
15894,4.625000000000014
15895,4.500000000000014
15896,4.412500000000014
15897,4.287500000000014
15898,3.9500000000000135
15899,3.912500000000014
15900,3.825000000000014
15901,4.500000000000014
15902,5.200000000000014
15903,6.312500000000014
15904,8.025000000000013
15905,8.887500000000014
15906,9.512500000000014
15907,9.800000000000013
15908,9.600000000000014
15909,8.900000000000015
15910,8.187500000000014
15911,7.112500000000014
15912,5.562500000000014
15913,5.062500000000014
15914,4.562500000000014
15915,3.912500000000014
15916,3.725000000000014
15917,3.7500000000000138
15918,3.750000000000014
15919,3.6375000000000144
15920,3.5375000000000143
15921,3.2875000000000143
15922,3.1625000000000147
15923,3.4375000000000147
15924,4.037500000000015
15925,4.300000000000015
15926,5.025000000000015
15927,6.662500000000015
15928,7.825000000000014
15929,9.800000000000013
15930,11.550000000000011
15931,11.700000000000012
15932,11.112500000000011
15933,10.650000000000011
15934,9.887500000000012
15935,8.287500000000012
15936,7.187500000000012
15937,5.200000000000013
15938,3.2000000000000126
